"Series";"Time";"Value"
"Share of Deposits in DAA";"2018-12-01T16:00:00-08:00";19.565217391304348
"Share of Deposits in DAA";"2018-12-02T16:00:00-08:00";14.347826086956522
"Share of Deposits in DAA";"2018-12-03T16:00:00-08:00";18.947368421052634
"Share of Deposits in DAA";"2018-12-04T16:00:00-08:00";22.268907563025213
"Share of Deposits in DAA";"2018-12-05T16:00:00-08:00";13.826366559485532
"Share of Deposits in DAA";"2018-12-06T16:00:00-08:00";19.39163498098859
"Share of Deposits in DAA";"2018-12-07T16:00:00-08:00";18.556701030927837
"Share of Deposits in DAA";"2018-12-08T16:00:00-08:00";18.68686868686869
"Share of Deposits in DAA";"2018-12-09T16:00:00-08:00";21.85792349726776
"Share of Deposits in DAA";"2018-12-10T16:00:00-08:00";16.894977168949772
"Share of Deposits in DAA";"2018-12-11T16:00:00-08:00";18.803418803418804
"Share of Deposits in DAA";"2018-12-12T16:00:00-08:00";14.122137404580155
"Share of Deposits in DAA";"2018-12-13T16:00:00-08:00";13.756613756613756
"Share of Deposits in DAA";"2018-12-14T16:00:00-08:00";18.274111675126903
"Share of Deposits in DAA";"2018-12-15T16:00:00-08:00";11.320754716981133
"Share of Deposits in DAA";"2018-12-16T16:00:00-08:00";18.565400843881857
"Share of Deposits in DAA";"2018-12-17T16:00:00-08:00";18.134715025906736
"Share of Deposits in DAA";"2018-12-18T16:00:00-08:00";23.904382470119522
"Share of Deposits in DAA";"2018-12-19T16:00:00-08:00";14.666666666666666
"Share of Deposits in DAA";"2018-12-20T16:00:00-08:00";18.75
"Share of Deposits in DAA";"2018-12-21T16:00:00-08:00";15.18987341772152
"Share of Deposits in DAA";"2018-12-22T16:00:00-08:00";25.352112676056336
"Share of Deposits in DAA";"2018-12-23T16:00:00-08:00";16.666666666666664
"Share of Deposits in DAA";"2018-12-24T16:00:00-08:00";25.11013215859031
"Share of Deposits in DAA";"2018-12-25T16:00:00-08:00";16.585365853658537
"Share of Deposits in DAA";"2018-12-26T16:00:00-08:00";14.835164835164836
"Share of Deposits in DAA";"2018-12-27T16:00:00-08:00";14.487632508833922
"Share of Deposits in DAA";"2018-12-28T16:00:00-08:00";18.779342723004692
"Share of Deposits in DAA";"2018-12-29T16:00:00-08:00";18.75
"Share of Deposits in DAA";"2018-12-30T16:00:00-08:00";18.636363636363637
"Share of Deposits in DAA";"2018-12-31T16:00:00-08:00";9.33734939759036
"Share of Deposits in DAA";"2018-12-31T16:00:00-08:00";9.33734939759036
"Share of Deposits in DAA";"2019-01-01T16:00:00-08:00";9.770114942528735
"Share of Deposits in DAA";"2019-01-02T16:00:00-08:00";12.470023980815348
"Share of Deposits in DAA";"2019-01-03T16:00:00-08:00";6.608695652173912
"Share of Deposits in DAA";"2019-01-03T16:00:00-08:00";6.608695652173912
"Share of Deposits in DAA";"2019-01-04T16:00:00-08:00";17.35159817351598
"Share of Deposits in DAA";"2019-01-04T16:00:00-08:00";17.35159817351598
"Share of Deposits in DAA";"2019-01-05T16:00:00-08:00";15.463917525773196
"Share of Deposits in DAA";"2019-01-05T16:00:00-08:00";15.463917525773196
"Share of Deposits in DAA";"2019-01-06T16:00:00-08:00";16.853932584269664
"Share of Deposits in DAA";"2019-01-07T16:00:00-08:00";20.56451612903226
"Share of Deposits in DAA";"2019-01-07T16:00:00-08:00";20.56451612903226
"Share of Deposits in DAA";"2019-01-08T16:00:00-08:00";15.254237288135593
"Share of Deposits in DAA";"2019-01-09T16:00:00-08:00";16.766467065868262
"Share of Deposits in DAA";"2019-01-10T16:00:00-08:00";16.554054054054053
"Share of Deposits in DAA";"2019-01-10T16:00:00-08:00";16.554054054054053
"Share of Deposits in DAA";"2019-01-11T16:00:00-08:00";19.35483870967742
"Share of Deposits in DAA";"2019-01-11T16:00:00-08:00";19.35483870967742
"Share of Deposits in DAA";"2019-01-12T16:00:00-08:00";16.145833333333336
"Share of Deposits in DAA";"2019-01-12T16:00:00-08:00";16.145833333333336
"Share of Deposits in DAA";"2019-01-13T16:00:00-08:00";27.042253521126757
"Share of Deposits in DAA";"2019-01-14T16:00:00-08:00";30.031948881789138
"Share of Deposits in DAA";"2019-01-15T16:00:00-08:00";23.032629558541267
"Share of Deposits in DAA";"2019-01-16T16:00:00-08:00";20.128676470588236
"Share of Deposits in DAA";"2019-01-16T16:00:00-08:00";20.128676470588236
"Share of Deposits in DAA";"2019-01-17T16:00:00-08:00";10.633116883116884
"Share of Deposits in DAA";"2019-01-17T16:00:00-08:00";10.633116883116884
"Share of Deposits in DAA";"2019-01-18T16:00:00-08:00";23.004694835680752
"Share of Deposits in DAA";"2019-01-18T16:00:00-08:00";23.004694835680752
"Share of Deposits in DAA";"2019-01-19T16:00:00-08:00";23.452768729641694
"Share of Deposits in DAA";"2019-01-19T16:00:00-08:00";23.452768729641694
"Share of Deposits in DAA";"2019-01-20T16:00:00-08:00";20.199501246882793
"Share of Deposits in DAA";"2019-01-21T16:00:00-08:00";21.44469525959368
"Share of Deposits in DAA";"2019-01-22T16:00:00-08:00";18.394648829431436
"Share of Deposits in DAA";"2019-01-23T16:00:00-08:00";17.008196721311474
"Share of Deposits in DAA";"2019-01-24T16:00:00-08:00";19.133574007220215
"Share of Deposits in DAA";"2019-01-25T16:00:00-08:00";17.52136752136752
"Share of Deposits in DAA";"2019-01-25T16:00:00-08:00";17.52136752136752
"Share of Deposits in DAA";"2019-01-26T16:00:00-08:00";15.686274509803921
"Share of Deposits in DAA";"2019-01-27T16:00:00-08:00";17.902813299232736
"Share of Deposits in DAA";"2019-01-28T16:00:00-08:00";26.366559485530544
"Share of Deposits in DAA";"2019-01-28T16:00:00-08:00";26.366559485530544
"Share of Deposits in DAA";"2019-01-29T16:00:00-08:00";18.050541516245488
"Share of Deposits in DAA";"2019-01-29T16:00:00-08:00";18.050541516245488
"Share of Deposits in DAA";"2019-01-30T16:00:00-08:00";17.525773195876287
"Share of Deposits in DAA";"2019-01-31T16:00:00-08:00";22.259136212624583
"Share of Deposits in DAA";"2019-02-01T16:00:00-08:00";18.475073313782993
"Share of Deposits in DAA";"2019-02-02T16:00:00-08:00";17.914438502673796
"Share of Deposits in DAA";"2019-02-03T16:00:00-08:00";17.905405405405407
"Share of Deposits in DAA";"2019-02-04T16:00:00-08:00";19.572953736654807
"Share of Deposits in DAA";"2019-02-05T16:00:00-08:00";19.649122807017545
"Share of Deposits in DAA";"2019-02-06T16:00:00-08:00";14.534883720930234
"Share of Deposits in DAA";"2019-02-07T16:00:00-08:00";15.743440233236154
"Share of Deposits in DAA";"2019-02-08T16:00:00-08:00";17.153284671532848
"Share of Deposits in DAA";"2019-02-09T16:00:00-08:00";20.224719101123593
"Share of Deposits in DAA";"2019-02-10T16:00:00-08:00";16.05839416058394
"Share of Deposits in DAA";"2019-02-11T16:00:00-08:00";20.059880239520957
"Share of Deposits in DAA";"2019-02-12T16:00:00-08:00";20.44609665427509
"Share of Deposits in DAA";"2019-02-13T16:00:00-08:00";11.267605633802818
"Share of Deposits in DAA";"2019-02-14T16:00:00-08:00";16.425120772946862
"Share of Deposits in DAA";"2019-02-15T16:00:00-08:00";12.446351931330472
"Share of Deposits in DAA";"2019-02-16T16:00:00-08:00";19.213973799126638
"Share of Deposits in DAA";"2019-02-17T16:00:00-08:00";22.794117647058822
"Share of Deposits in DAA";"2019-02-18T16:00:00-08:00";21.21212121212121
"Share of Deposits in DAA";"2019-02-19T16:00:00-08:00";13.043478260869565
"Share of Deposits in DAA";"2019-02-20T16:00:00-08:00";15.277777777777779
"Share of Deposits in DAA";"2019-02-21T16:00:00-08:00";20.689655172413794
"Share of Deposits in DAA";"2019-02-22T16:00:00-08:00";11.353711790393014
"Share of Deposits in DAA";"2019-02-23T16:00:00-08:00";15.897435897435896
"Share of Deposits in DAA";"2019-02-24T16:00:00-08:00";10.909090909090908
"Share of Deposits in DAA";"2019-02-25T16:00:00-08:00";16
"Share of Deposits in DAA";"2019-02-26T16:00:00-08:00";15.714285714285714
"Share of Deposits in DAA";"2019-02-27T16:00:00-08:00";11.636363636363637
"Share of Deposits in DAA";"2019-02-28T16:00:00-08:00";14.801444043321299
"Share of Deposits in DAA";"2019-03-01T16:00:00-08:00";14.285714285714285
"Share of Deposits in DAA";"2019-03-02T16:00:00-08:00";17.110266159695815
"Share of Deposits in DAA";"2019-03-03T16:00:00-08:00";21.86046511627907
"Share of Deposits in DAA";"2019-03-04T16:00:00-08:00";16.363636363636363
"Share of Deposits in DAA";"2019-03-05T16:00:00-08:00";10.504201680672269
"Share of Deposits in DAA";"2019-03-06T16:00:00-08:00";12.473118279569892
"Share of Deposits in DAA";"2019-03-07T16:00:00-08:00";17.22488038277512
"Share of Deposits in DAA";"2019-03-08T16:00:00-08:00";16.43835616438356
"Share of Deposits in DAA";"2019-03-09T16:00:00-08:00";15.853658536585366
"Share of Deposits in DAA";"2019-03-10T17:00:00-07:00";19.948849104859335
"Share of Deposits in DAA";"2019-03-11T17:00:00-07:00";19.82758620689655
"Share of Deposits in DAA";"2019-03-12T17:00:00-07:00";20
"Share of Deposits in DAA";"2019-03-13T17:00:00-07:00";13.784461152882205
"Share of Deposits in DAA";"2019-03-14T17:00:00-07:00";19.148936170212767
"Share of Deposits in DAA";"2019-03-15T17:00:00-07:00";21.96078431372549
"Share of Deposits in DAA";"2019-03-16T17:00:00-07:00";17.010309278350515
"Share of Deposits in DAA";"2019-03-17T17:00:00-07:00";19.923371647509576
"Share of Deposits in DAA";"2019-03-18T17:00:00-07:00";18.181818181818183
"Share of Deposits in DAA";"2019-03-19T17:00:00-07:00";15.566037735849056
"Share of Deposits in DAA";"2019-03-20T17:00:00-07:00";12.203389830508476
"Share of Deposits in DAA";"2019-03-21T17:00:00-07:00";21.052631578947366
"Share of Deposits in DAA";"2019-03-22T17:00:00-07:00";11.224489795918368
"Share of Deposits in DAA";"2019-03-23T17:00:00-07:00";12.994350282485875
"Share of Deposits in DAA";"2019-03-24T17:00:00-07:00";16
"Share of Deposits in DAA";"2019-03-25T17:00:00-07:00";13.488372093023257
"Share of Deposits in DAA";"2019-03-26T17:00:00-07:00";15.517241379310345
"Share of Deposits in DAA";"2019-03-27T17:00:00-07:00";19.834710743801654
"Share of Deposits in DAA";"2019-03-28T17:00:00-07:00";11.029411764705882
"Share of Deposits in DAA";"2019-03-29T17:00:00-07:00";20.441988950276244
"Share of Deposits in DAA";"2019-03-30T17:00:00-07:00";17.073170731707318
"Share of Deposits in DAA";"2019-03-31T17:00:00-07:00";15.450643776824036
"Share of Deposits in DAA";"2019-03-31T17:00:00-07:00";15.450643776824036
"Share of Deposits in DAA";"2019-04-01T17:00:00-07:00";20.812182741116754
"Share of Deposits in DAA";"2019-04-02T17:00:00-07:00";22.82608695652174
"Share of Deposits in DAA";"2019-04-03T17:00:00-07:00";14.319809069212411
"Share of Deposits in DAA";"2019-04-03T17:00:00-07:00";14.319809069212411
"Share of Deposits in DAA";"2019-04-04T17:00:00-07:00";11.868686868686869
"Share of Deposits in DAA";"2019-04-05T17:00:00-07:00";22.932330827067666
"Share of Deposits in DAA";"2019-04-05T17:00:00-07:00";22.932330827067666
"Share of Deposits in DAA";"2019-04-06T17:00:00-07:00";18.495297805642632
"Share of Deposits in DAA";"2019-04-06T17:00:00-07:00";18.495297805642632
"Share of Deposits in DAA";"2019-04-07T17:00:00-07:00";20.77562326869806
"Share of Deposits in DAA";"2019-04-07T17:00:00-07:00";20.77562326869806
"Share of Deposits in DAA";"2019-04-08T17:00:00-07:00";17.048346055979643
"Share of Deposits in DAA";"2019-04-08T17:00:00-07:00";17.048346055979643
"Share of Deposits in DAA";"2019-04-09T17:00:00-07:00";15.424164524421593
"Share of Deposits in DAA";"2019-04-09T17:00:00-07:00";15.424164524421593
"Share of Deposits in DAA";"2019-04-10T17:00:00-07:00";15.594059405940595
"Share of Deposits in DAA";"2019-04-11T17:00:00-07:00";18.556701030927837
"Share of Deposits in DAA";"2019-04-12T17:00:00-07:00";13.274336283185843
"Share of Deposits in DAA";"2019-04-12T17:00:00-07:00";13.274336283185843
"Share of Deposits in DAA";"2019-04-13T17:00:00-07:00";16.50485436893204
"Share of Deposits in DAA";"2019-04-13T17:00:00-07:00";16.50485436893204
"Share of Deposits in DAA";"2019-04-14T17:00:00-07:00";16.862745098039216
"Share of Deposits in DAA";"2019-04-15T17:00:00-07:00";15.983606557377051
"Share of Deposits in DAA";"2019-04-16T17:00:00-07:00";14.590747330960854
"Share of Deposits in DAA";"2019-04-17T17:00:00-07:00";13.787878787878787
"Share of Deposits in DAA";"2019-04-18T17:00:00-07:00";15.602836879432624
"Share of Deposits in DAA";"2019-04-19T17:00:00-07:00";13.440860215053762
"Share of Deposits in DAA";"2019-04-19T17:00:00-07:00";13.440860215053762
"Share of Deposits in DAA";"2019-04-20T17:00:00-07:00";13.166144200626958
"Share of Deposits in DAA";"2019-04-21T17:00:00-07:00";15.919282511210762
"Share of Deposits in DAA";"2019-04-21T17:00:00-07:00";15.919282511210762
"Share of Deposits in DAA";"2019-04-22T17:00:00-07:00";14.489795918367346
"Share of Deposits in DAA";"2019-04-22T17:00:00-07:00";14.489795918367346
"Share of Deposits in DAA";"2019-04-23T17:00:00-07:00";13.813813813813812
"Share of Deposits in DAA";"2019-04-24T17:00:00-07:00";16.172506738544474
"Share of Deposits in DAA";"2019-04-24T17:00:00-07:00";16.172506738544474
"Share of Deposits in DAA";"2019-04-25T17:00:00-07:00";15.691489361702127
"Share of Deposits in DAA";"2019-04-25T17:00:00-07:00";15.691489361702127
"Share of Deposits in DAA";"2019-04-26T17:00:00-07:00";14.285714285714285
"Share of Deposits in DAA";"2019-04-27T17:00:00-07:00";12.177121771217712
"Share of Deposits in DAA";"2019-04-27T17:00:00-07:00";12.177121771217712
"Share of Deposits in DAA";"2019-04-28T17:00:00-07:00";12.131147540983607
"Share of Deposits in DAA";"2019-04-29T17:00:00-07:00";17.454545454545457
"Share of Deposits in DAA";"2019-04-29T17:00:00-07:00";17.454545454545457
"Share of Deposits in DAA";"2019-04-30T17:00:00-07:00";11.869436201780417
"Share of Deposits in DAA";"2019-05-01T17:00:00-07:00";9.487179487179487
"Share of Deposits in DAA";"2019-05-02T17:00:00-07:00";17.2680412371134
"Share of Deposits in DAA";"2019-05-03T17:00:00-07:00";12.389380530973451
"Share of Deposits in DAA";"2019-05-04T17:00:00-07:00";12.121212121212121
"Share of Deposits in DAA";"2019-05-05T17:00:00-07:00";10.37344398340249
"Share of Deposits in DAA";"2019-05-06T17:00:00-07:00";13.229571984435799
"Share of Deposits in DAA";"2019-05-07T17:00:00-07:00";8.396946564885496
"Share of Deposits in DAA";"2019-05-08T17:00:00-07:00";9.269662921348315
"Share of Deposits in DAA";"2019-05-09T17:00:00-07:00";12.779552715654951
"Share of Deposits in DAA";"2019-05-10T17:00:00-07:00";10.95890410958904
"Share of Deposits in DAA";"2019-05-11T17:00:00-07:00";10.714285714285714
"Share of Deposits in DAA";"2019-05-12T17:00:00-07:00";12.844036697247708
"Share of Deposits in DAA";"2019-05-13T17:00:00-07:00";10.787172011661808
"Share of Deposits in DAA";"2019-05-14T17:00:00-07:00";19.144981412639407
"Share of Deposits in DAA";"2019-05-15T17:00:00-07:00";17.105263157894736
"Share of Deposits in DAA";"2019-05-16T17:00:00-07:00";17.233009708737864
"Share of Deposits in DAA";"2019-05-17T17:00:00-07:00";14.58966565349544
"Share of Deposits in DAA";"2019-05-18T17:00:00-07:00";16.580310880829018
"Share of Deposits in DAA";"2019-05-19T17:00:00-07:00";17.08542713567839
"Share of Deposits in DAA";"2019-05-20T17:00:00-07:00";16.182572614107883
"Share of Deposits in DAA";"2019-05-21T17:00:00-07:00";17.18377088305489
"Share of Deposits in DAA";"2019-05-22T17:00:00-07:00";14.663461538461538
"Share of Deposits in DAA";"2019-05-23T17:00:00-07:00";18.65284974093264
"Share of Deposits in DAA";"2019-05-24T17:00:00-07:00";15.126050420168067
"Share of Deposits in DAA";"2019-05-25T17:00:00-07:00";14.533622559652928
"Share of Deposits in DAA";"2019-05-26T17:00:00-07:00";14.216867469879519
"Share of Deposits in DAA";"2019-05-27T17:00:00-07:00";19.791666666666664
"Share of Deposits in DAA";"2019-05-28T17:00:00-07:00";13.793103448275861
"Share of Deposits in DAA";"2019-05-29T17:00:00-07:00";18.081180811808117
"Share of Deposits in DAA";"2019-05-30T17:00:00-07:00";14.871794871794872
"Share of Deposits in DAA";"2019-05-31T17:00:00-07:00";18.21428571428571
"Share of Deposits in DAA";"2019-06-01T17:00:00-07:00";11.3314447592068
"Share of Deposits in DAA";"2019-06-02T17:00:00-07:00";12.968299711815561
"Share of Deposits in DAA";"2019-06-03T17:00:00-07:00";17.270194986072422
"Share of Deposits in DAA";"2019-06-04T17:00:00-07:00";12.46376811594203
"Share of Deposits in DAA";"2019-06-05T17:00:00-07:00";9.482758620689655
"Share of Deposits in DAA";"2019-06-06T17:00:00-07:00";16.73469387755102
"Share of Deposits in DAA";"2019-06-07T17:00:00-07:00";16.25615763546798
"Share of Deposits in DAA";"2019-06-08T17:00:00-07:00";16.666666666666664
"Share of Deposits in DAA";"2019-06-09T17:00:00-07:00";13.06532663316583
"Share of Deposits in DAA";"2019-06-10T17:00:00-07:00";16.831683168316832
"Share of Deposits in DAA";"2019-06-11T17:00:00-07:00";15.048543689320388
"Share of Deposits in DAA";"2019-06-12T17:00:00-07:00";7.4074074074074066
"Share of Deposits in DAA";"2019-06-13T17:00:00-07:00";13.24200913242009
"Share of Deposits in DAA";"2019-06-14T17:00:00-07:00";11.11111111111111
"Share of Deposits in DAA";"2019-06-15T17:00:00-07:00";14.042553191489363
"Share of Deposits in DAA";"2019-06-16T17:00:00-07:00";15.086206896551724
"Share of Deposits in DAA";"2019-06-17T17:00:00-07:00";15.040650406504067
"Share of Deposits in DAA";"2019-06-18T17:00:00-07:00";15.036094757499301